video_id,channel_title,channel_id,video_publish_date,video_title,video_view_count,video_like_count,video_dislike_count,video_comment_count
Nb2BFDMOg6s,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-23T23:39:15.000Z,"Washington Post, NYT Owned By Globalist Kingpins",9306,232.0,8.0,31.0
PBcHLn5aQ6o,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-20T09:00:01.000Z,Clinton Rape Accusers Unite Against MSM,41424,1027.0,33.0,196.0
zsnkw8NKvyU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-20T00:02:45.000Z,Stone: Manafort Pushed Out By Hillary’s Leftist Propaganda Machine,60994,1015.0,48.0,405.0
Vf4T9JWiFXs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-18T00:30:09.000Z,Hillary's Trail Of Death Protected By Mainstream Media,54241,1161.0,35.0,202.0
ZRHYdTVEQ8c,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-17T09:30:00.000Z,Mainstream Media Edits Video Calling For Violence,28935,910.0,25.0,296.0
LGql8JjfFBI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-13T12:30:02.000Z,CNN ADMITS COLLUSION WITH HILLARY CLINTON,71126,1202.0,44.0,298.0
NxWYVXOtJ4o,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-13T01:07:52.000Z,New York Times Tells Truth About US Gov't ISIS Connection,27688,651.0,18.0,144.0
IZYsjm-eHEE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-13T01:15:46.000Z,Pastor Manning: MSM Is The Church Of The God Of This World,33823,843.0,67.0,430.0
DaZFKVSDbqg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-12T09:30:01.000Z,CNN Tries To Assassinate Trump,71905,1698.0,130.0,597.0
VmoqBlpDYkk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-12T00:05:04.000Z,MSM Scapegoats Russia Into Threats Of War,17829,380.0,15.0,98.0
jn2pOIgoVZg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-11T01:04:46.000Z,Full Show - Trump & 2nd Amendment Scaring Mainstream Media - 08/10/2016,51666,856.0,68.0,538.0
JfkiIH9wVHM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-10T15:30:01.000Z,MSM PHOTOSHOPS HILLARY CROWD,55522,1324.0,32.0,389.0
-Rj4dK-da2c,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-07T06:30:01.000Z,Putin Destroys CNN's Fareed Zakaria On U.S. Elections,110601,2393.0,80.0,522.0
XSR3SSuL_NE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-06T01:00:00.000Z,Trump Hammered By Propaganda,33199,740.0,48.0,219.0
gfPLn-PE4Lc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-05T08:30:01.000Z,MSM Smear Campaign Won't Stump Trump!,32615,745.0,38.0,398.0
hoo24EULjsc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-04T20:49:03.000Z,MSM Launches Major Anti-Trump Disinfo Campaign,18436,382.0,32.0,141.0
OLkIQOBlArg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-04T13:30:58.000Z,Claim That Trump Will Drop Out of Race is MSM Dirty Trick,44668,1237.0,76.0,420.0
1KSbYon6gKU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-07-25T23:11:35.000Z,MSM Deleting Names To Cover Islamic Terror,11498,402.0,36.0,86.0
7qgxD_hoy6k,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-07-25T06:18:32.000Z,New York Times Censors Hillary For Prison T-Shirt,34072,918.0,69.0,287.0
oLbc1GOsF2A,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-07-21T22:05:12.000Z,Latinos For Trump Destroy Racist MSM Narrative,67274,1409.0,257.0,849.0
eIGih5uz1T0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-07-21T08:30:01.000Z,"MSM: Syrian Rebels Behead Boy by ""Mistake""",32397,725.0,30.0,301.0
ZwSbgfzsOl0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-07-19T23:51:00.000Z,Full Show - Drudge Effect: Mainstream Media In Panic Mode Over Rise Of Trump - 07/19/2016,44539,699.0,42.0,379.0
nnRX-hBECec,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-07-19T21:08:03.000Z,How Infowars Is Destroying The Mainstream Media,46398,1193.0,39.0,202.0
KsTBD5snoLc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-07-14T22:44:58.000Z,CNN Cuts Off Reporter After She Calls Out Hillary's Hypocrisy,341705,4124.0,229.0,1292.0
MrmtoSPHQBo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-07-14T22:35:36.000Z,Matt Damon: Sellout Celebrity Pushing Anti-Gun Propaganda BS,30810,605.0,63.0,375.0
4l_2W7Wm-Bg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-06-22T15:31:51.000Z,New York Times: Govt Should Secretly Repeal 2nd Amendment,41045,766.0,36.0,396.0
42WNcvgYgr8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-06-22T13:48:18.000Z,How MSM And Social Media Produce Windup Toys,18278,382.0,10.0,139.0
xGhzK84hEr4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-06-18T08:30:01.000Z,CIA & MSM Blaim Terror Attacks on Trump,48436,778.0,43.0,538.0
3E4J6OVcWY4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-06-14T23:38:50.000Z,MSM Runs Defense For Jihad Mass Murderer,20633,282.0,40.0,173.0
odK7HJI9YAE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-06-11T19:16:45.000Z,Mainstream Media Ignores Latinos for Trump,53831,1457.0,79.0,626.0
DNs79Ir7ld4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-06-10T09:00:00.000Z,Sorry MSM: Latino Support for Trump Rises to 37%,33676,771.0,40.0,262.0
AQ5d-CZSYSU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-06-09T23:19:19.000Z,"CNN Video: Hillary, A Golden God. Ready Your Barf bags",24000,434.0,13.0,180.0
yHMaTgAadmg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-06-10T02:42:38.000Z,"Full Show - Elite German Police Detain Reporters, CNN Exalts Goddess Hillary - 06/09/2016",28407,405.0,26.0,203.0
AdOAPlND6pc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-05-27T03:00:02.000Z,Infowars Nightly News - Will The Mainstream Media Lie About Trump's GOP Domination? - 05/26/2016,20098,259.0,18.0,128.0
__dsoQWQrGg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-05-25T05:35:18.000Z,Common Core Victim Regurgitates MSM Brainwashing Mantra,17536,316.0,43.0,360.0
wWHqHRkxQME,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-05-20T05:12:27.000Z,Can Trump Destroy the Mainstream Media?,23895,787.0,35.0,249.0
eTwT_N1JzBY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-05-18T20:56:28.000Z,Breaking: Trump Is Offended By New York Times Hatchet Job,23059,422.0,24.0,137.0
RuMbG0yhNW0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-05-06T23:32:07.000Z,"Why MSM Says “America First” is Racist, & Why It Isn’t",17391,265.0,8.0,95.0
vJCb4u0N1Ck,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-05-04T23:15:21.000Z,Infowars Is Destroying The MSM Narrative,32412,527.0,19.0,166.0
SH3_J9NVZ7w,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-04-30T00:07:39.000Z,Black Trump Supporter Calls Out Racist Protesters As Propaganda Victims,267998,5192.0,240.0,2366.0
l8356j9n1oE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-04-26T15:00:02.000Z,Modern Propaganda Is The Manhattan Project Squared,10524,226.0,9.0,43.0
8ThU-7PwloA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-04-11T08:43:14.000Z,Fake CNN Analyst Gets Called Out By Alex Jones,47928,1216.0,66.0,351.0
Fcl4MSF14Dc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-04-08T13:30:00.000Z,CNN/MSNBC Spin Roger Stone Interview Into Call For Riots In Cleveland,21197,467.0,23.0,81.0
2Y6L7acoCk8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-04-08T08:30:00.000Z,CNN Freaks Out About Alex Jones and Roger Stone,60127,746.0,44.0,286.0
mxpChfkGkTE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-04-08T02:38:56.000Z,Full Show - How The MSM Wants To Kill The Will Of The  People - 04/07/2016,60961,595.0,31.0,222.0
9a0u7A2U6Jg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-04-06T19:13:26.000Z,Outspoken Trump Supporter Gets Banned From MSNBC,33669,635.0,31.0,187.0
I421YgaP4s8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-04-04T07:33:03.000Z,MSNBC Lies About Alex Jones Calling For Riots If Trump Loses,23680,670.0,49.0,222.0
a_oZkeLNPDw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-04-02T08:30:01.000Z,MSNBC: Trump Supporters ‘like Alex Jones’ Prepared To Revolt,34847,656.0,56.0,365.0
W2iTr-dJ-aM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-03-30T15:14:06.000Z,Journalist Admits Mainstream Media Is Fake And CIA Controlled,14478,351.0,16.0,39.0
vLUjYfAS--Q,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-03-13T06:56:19.000Z,This Is What MSM Is Hiding At Trump Rallies,187703,2894.0,146.0,1114.0
uFGVr29tt3w,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-03-12T02:09:20.000Z,Donald Trump vs The Mainstream Media,68508,1421.0,84.0,467.0
9V3At4epgZc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-03-09T14:00:00.000Z,CNN Propagandist: Trump Will Institute Internment Camps If Elected,22313,411.0,44.0,232.0
3kElp01ovbo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-03-09T04:00:00.000Z,Rothschild Family Indicted Mainstream Media Silent,164529,2371.0,64.0,695.0
xDhpqFkUeeE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-03-02T16:00:02.000Z,Mainstream Media Ignores Hillary's KKK Ties,75504,1086.0,87.0,412.0
dViN2QWoEhI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-02-29T09:34:15.000Z,MELISSA HARRIS-PERRY OUT AT MSNBC!!,33906,633.0,78.0,228.0
-aBkPOxaqb4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-02-29T07:27:46.000Z,Donald Trump Fights Mainstream Media Mugging: 2/28/16 Full Show,35033,419.0,33.0,150.0
APWC4GokloA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-02-27T14:30:00.000Z,Hillary Bans Trump Insider From CNN For Exposing Bill's Bastard Child,79637,906.0,65.0,301.0
p0mHe_kuWes,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-02-26T14:00:02.000Z,NY Times Columnist: Trump Campaign Ends When He's Dead!,32174,403.0,38.0,197.0
shJ68u1nvlE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-02-25T09:30:00.000Z,Trump Adviser Banned From CNN,18447,306.0,11.0,65.0
Rh49E8phKrU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-02-24T11:00:00.000Z,CNN Bans Roger Stone For Being A Meanie,17354,344.0,36.0,100.0
v6_4bJSFViE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-02-18T14:51:04.000Z,MSM PUSHING FALSE STORY SCALIA WAS KILLED BY SPACE ALIENS,9653,212.0,14.0,71.0
-huEcIAIG9I,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-01-30T14:30:00.000Z,Drudge Poised To Overtake CNN,28724,409.0,33.0,96.0
k8opzmiyaJ0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-01-27T14:18:49.000Z,CNN Selling Fear In San Diego False Shooting To Push Gun Control,13701,283.0,19.0,128.0
Y_6T9qmRTiI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-01-26T00:37:00.000Z,Proof Infowars Is Lightyears Ahead Of The MSM,7517,232.0,13.0,52.0
Lq3rAsuB4Eg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-01-19T07:00:01.000Z,Louis Farrakhan Dares The Mainstream Media,47188,702.0,31.0,128.0
zXyAI02hPwk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-01-09T13:30:00.000Z,CNN Calls For Obama To Declare National State Of Emergency To Gut 2nd Amendment,90924,1379.0,137.0,414.0
fdFg7JWIWfE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-01-09T10:00:02.000Z,Buzzfeed Blames Migrant Sexual Assaults on Cops,19645,377.0,23.0,161.0
6qLVFQdQHK4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-01-01T03:17:51.000Z,Full Show - 2016 And The Fall Of The Mainstream Media - 12/31/2015,28175,434.0,48.0,98.0
mjh8q_Owy9U,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-12-31T22:20:08.000Z,Behold The Dying Gasp Of The MSM,8628,245.0,15.0,43.0
Wvn1KWP0ajA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-12-29T10:00:00.000Z,"CNN: 'Is Bill Clinton Sexist, or Does He Simply Like Women?'",6307,173.0,8.0,64.0
dYFnuIohOyc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-12-21T22:06:50.000Z,MSNBC Host Blames White Men with Guns for Terrorism,13350,409.0,26.0,113.0
8fMuzZksjxI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-12-18T08:13:29.000Z,The Force Awakens Is Pentagon Propaganda,19134,296.0,61.0,144.0
oN4UnXKzdIk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-12-14T06:59:08.000Z,Washington Post Slams Trump For Speaking With Alex Jones,48417,749.0,102.0,289.0
ykkkXHJjwNs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-12-11T01:27:04.000Z,Trump Insider: Why Mainstream Media Hates Donald Trump,57060,730.0,78.0,597.0
cR66nbHDnyg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-12-05T05:18:29.000Z,Full Show - New Wave of MSM Attacks on Infowars - 12/04/2015,23148,378.0,38.0,187.0
RA4jPrnbcCk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-12-05T00:49:20.000Z,MSM Forced to Come Clean about California Shooting,36201,516.0,65.0,259.0
qK1teWkyeoY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-12-03T21:06:10.000Z,MEDIA FAIL: MSM Attempts to Blame White People for California Shooting,42345,603.0,64.0,303.0
Ohoh1vtxqVo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-10-30T10:43:18.000Z,Mainstream Media Is The Enemy Of Humanity,19401,417.0,43.0,180.0
xdJJd5N_AmE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-10-29T23:33:37.000Z,Full Show - Government: The Ultimate Propaganda Machine - 10/29/2015,30647,281.0,24.0,126.0
mvH1Xmgld5E,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-10-29T20:29:52.000Z,Millions Cheer Death of the Mainstream Media,54785,1464.0,50.0,441.0
2Uir2A2JMDE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-10-28T09:00:00.000Z,Are Stories of Russian Bombings of Syrian Hospitals Western Propaganda?,9285,171.0,10.0,38.0
jRem_mi22BU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-10-28T04:06:04.000Z,Full Show - Mainstream Media Psy-Op Exposed - 10/27/2015,9943,174.0,13.0,68.0
9cKM0XCQYvU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-10-26T04:40:05.000Z,Washington Post Covering Up Hillary's Health Issue,38303,341.0,42.0,139.0
oUz5e9CzeM0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-10-19T23:38:46.000Z,MSM Year Behind Infowars,6370,138.0,11.0,42.0
_p-892T0Gsc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-10-14T12:00:01.000Z,Trump Staged Attack by CNN Shows Mental Illness Of The Left,14534,230.0,20.0,71.0
9kWZsJ9FXSA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-10-02T03:00:00.000Z,Russia Bombed By Propaganda,32969,404.0,30.0,127.0
2yU8ZI8TRVI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-10-01T09:00:01.000Z,CNN Analyst: Blame Trump & Carson For Hypothetical Attacks,6127,83.0,17.0,41.0
tANuZSVWw6I,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-09-30T22:51:04.000Z,Full Show - Russian intervention of the Islamic State Spun by Mainstream Media - 09/30/2015,31970,325.0,54.0,233.0
CPob3X2keds,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-09-30T21:25:54.000Z,CNN Commentator Says Trump Will be to Blame for Attacks on Muslims,8321,160.0,28.0,86.0
zx_ZcwSDlUo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-09-29T21:04:50.000Z,Alex Jones Rejected the MSM's Poison Apple,8396,160.0,31.0,39.0
lLEGiC564fU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-09-02T11:49:46.000Z,Alternative Media Invades MSM Territory,9754,199.0,157.0,91.0
Bu08DTCIz8Q,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-08-28T06:00:01.000Z,Fear The Walking Dead Globalist Propaganda Exposed,61085,440.0,423.0,372.0
2KHASQ1KGxk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-08-28T01:40:55.000Z,Va News Murder Sparked #BlackLivesMatter Propaganda,8675,150.0,98.0,81.0
pehiSFOxkjA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-08-25T03:00:01.000Z,Infowars Predicted Collapse as MSM Covered it Up - Infowars Nightly News - 08/24/2015,20051,201.0,221.0,286.0
GlK7o-VNhKE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-08-13T17:06:00.000Z,Infowars.com Reporter Schools Mainstream Media,30111,675.0,27.0,207.0
eTuVKs12vn8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-08-12T08:32:22.000Z,MSM Spreads More Lies About Infowars,2093,93.0,3.0,8.0
E5NqB7kGZWo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-08-12T08:48:54.000Z,FAIL: MSM Demonization of Patriots Exposed,11615,244.0,17.0,85.0
Ws2bLT0klg4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-08-11T21:23:35.000Z,MSM Caught Lying About Infowars,8060,177.0,11.0,92.0
-RcTNkgd678,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-08-11T17:25:38.000Z,MSM: Get Your Damn Story Straight,15740,351.0,11.0,79.0
U9I9nSRn_hw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-08-10T20:23:12.000Z,Is Trump Smoking His Own Propaganda,14626,277.0,53.0,288.0
k7U-1vtjg3c,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-07-23T23:43:57.000Z,Full Show - What The MSM Won't Cover - 07/23/2015,35875,347.0,44.0,461.0
9dth2c0gKAM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-07-16T20:12:19.000Z,MSM Caught Lying About Jade Helm Critics,25588,250.0,8.0,63.0
hTQCYr-fDA8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-07-16T03:00:01.000Z,MSM Covering For Planned Parenthood - Infowars Nightly News - 07/15/2015,7652,134.0,10.0,66.0
KY6k823dPC4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-07-16T08:30:01.000Z,MSM Making Excuses For Viral Planned Parenthood Video,6958,168.0,15.0,60.0
Azue2BipsLs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-07-10T14:37:17.000Z,MTV Producer Caught In Huge Lie,60442,670.0,721.0,657.0
epMM0JIma5o,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-07-03T11:30:01.000Z,Jesse Ventura: Mainstream Media Trying To Legalize Defamation,12788,171.0,10.0,55.0
caZUXw2QShw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-06-22T13:41:39.000Z,Charleston Residents Reject Mainstream Media Lies,13871,236.0,34.0,273.0
j_YhWO4fXaA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-06-19T23:40:58.000Z,Full Show - New York Times Asks Court to Let Them Lie - 06/19/2015,9929,192.0,18.0,145.0
0fDM0SS0swM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-05-14T00:16:59.000Z,Fox News Propaganda And Lies - The Alex Jones Show - 05/13/2015,17232,236.0,18.0,83.0
C_4tM0xH7-Y,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-05-13T10:00:00.000Z,Jade Helm Propaganda Exposed - Infowars Nightly News - 05/12/2015,55902,305.0,25.0,235.0
hcPWJtYqIg8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-05-13T09:00:02.000Z,Establishment Propaganda Downplays Danger of Jade Helm,18463,202.0,6.0,110.0
eKxRFwFxcSQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-05-06T08:30:00.000Z,Victim Blaming: MSM wants an apology from victims of terror attack,8911,184.0,32.0,230.0
xT8gXMfuv-U,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-05-02T09:00:00.000Z,Mainstream Media Vaccine Propaganda Exposed,10919,206.0,19.0,136.0
Cs-CN9uFLPA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-05-01T08:11:05.000Z,Mainstream Media Attacks Alex Jones Over Jade Helm Report,18958,252.0,20.0,81.0
Grs1sa8OavE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-04-28T20:52:00.000Z,RT Reporter Staged Defection Is American Propaganda,12705,213.0,17.0,92.0
E9_o4Iv2rc8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-04-27T07:30:26.000Z,The Death Of Mainstream Media,11699,253.0,14.0,42.0
L862Jl3bhQU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-04-24T02:30:00.000Z,Hollywood Liberal Propaganda Cult Exposed,32369,454.0,42.0,131.0
tZk1czPD3Qo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-04-23T08:30:01.000Z,Obama's Propaganda Legalized And Expanding,11300,211.0,13.0,41.0
o66cRZxub90,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-04-21T23:30:01.000Z,Sony Caught Making Gov't Propaganda,4992,116.0,7.0,38.0
nPDK0gyk-j8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-04-21T00:30:00.000Z,More Proof The Gov't Controls The MSM,10325,131.0,5.0,22.0
i4XdJIXKAx0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-04-18T10:00:01.000Z,SITE: Propaganda News Arm For The War On Terror,12990,219.0,10.0,89.0
_MB4yTJidDI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-04-18T08:30:00.000Z,Infowars Reporter Threatened in New ISIS Propaganda Video,23505,308.0,39.0,121.0
7IGDTz3Srrg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-04-15T09:30:00.000Z,"CHIPOTLE-GATE: MSM DEVOURS HILLARY’S BURRITO BOWL, PASSES ON EMAIL SCANDAL",9150,179.0,20.0,72.0
kRXW7UwjWv0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-04-08T09:30:01.000Z,MSM Finally Admits Fukushima Radiation on West Coast,15381,204.0,11.0,60.0
PS0stG9IXrs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-04-03T22:30:00.000Z,Kenyan Christian Massacre Covered Up By MSM,8890,177.0,21.0,65.0
bwWfsgI0NBE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-03-31T22:00:01.000Z,Media Continues To Push Pentagon Propaganda,6395,164.0,5.0,74.0
5Dc5QB4jDQg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-03-28T00:21:16.000Z,MSM Caught Lying: Breaking Jade Helm Update,163307,1050.0,55.0,363.0
WaRM31EvH2o,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-03-24T22:00:00.000Z,MSM Bald Faced Liars,6877,194.0,9.0,70.0
upMmhbwefi0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-03-23T23:51:43.000Z,ARMY and MSM Launch DisInfo Psyop Against American People,107614,487.0,28.0,134.0
S1il0uQCX-8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-03-13T22:00:00.000Z,Flouride Linked To Depression Admits MSM,5271,132.0,5.0,38.0
X2I9EUrlD1U,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-03-03T09:30:00.000Z,Conspiracy Theories Embraced by Mainstream Media in Russian Assassination,9329,118.0,5.0,43.0
FM7zGJDCNeI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-03-01T23:52:07.000Z,MSM Caught Covering Up Chicago Torture Site,13517,581.0,9.0,119.0
oRIr5PoYSbs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-02-28T21:56:39.000Z,Vaccine Propaganda Exposed,27245,502.0,21.0,187.0
L7OnPDJgqcc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-02-09T05:57:38.000Z,1976 Swine Flu Propaganda Turned Into Vaccine Epidemic,5089,118.0,6.0,30.0
Gw7zBisH17A,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-02-05T01:30:00.000Z,MSM Actively Hiding Vaccine Deaths,8250,171.0,9.0,47.0
PoalH8UIw7I,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-01-30T16:47:07.000Z,MSM: Vaccinate or Go To Jail,17628,499.0,18.0,228.0
IZF_tQQ-1tg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2015-01-29T20:37:34.000Z,Behind The Beheadings: Propaganda Exposed,465863,1056.0,494.0,521.0
